id,lead_code,suggested_action,TARGET,total_due,dpd_bucket,state,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
131,LDSMFG_100130,ACTION_DIGITAL,0.55,381896,60-90,Delhi,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,LDSMFG_100131,ACTION_FIELD,0.36,53984,30-60,Maharashtra,3.0,3.0,0.0,1.0,1.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,LDSMFG_100132,ACTION_BOT,0.4,307918,30-60,Karnataka,4.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,LDSMFG_100133,ACTION_FIELD,0.39,269712,30-60,UP,2.0,1.0,1.0,0.0,1.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,LDSMFG_100134,ACTION_BOT,0.06,125151,30-60,Maharashtra,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
136,LDSMFG_100135,ACTION_FIELD,0.44,460808,60-90,UP,3.0,1.0,0.0,1.0,1.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
137,LDSMFG_100136,ACTION_HUMAN_CALL,0.65,465779,30-60,Tamil Nadu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,LDSMFG_100137,ACTION_FIELD,0.36,138767,60-90,Maharashtra,5.0,3.0,0.0,0.0,1.0,0.0,169.0,1.0,1.0,242.0,2.0,0.0,2.0,0.0,0.0,0.0
139,LDSMFG_100138,ACTION_HUMAN_CALL,0.21,129375,180+,Delhi,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
140,LDSMFG_100139,ACTION_HUMAN_CALL,0.07,184262,60-90,UP,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
141,LDSMFG_100140,ACTION_FIELD,0.31,141330,30-60,UP,2.0,1.0,0.0,0.0,1.0,0.0,103.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
142,LDSMFG_100141,ACTION_BOT,0.3,485754,30-60,UP,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
143,LDSMFG_100142,ACTION_FIELD,0.42,306648,90-180,UP,4.0,0.0,2.0,1.0,1.0,0.0,38.0,1.0,1.0,166.0,1.0,0.0,1.0,0.0,0.0,0.0
144,LDSMFG_100143,ACTION_FIELD,0.51,169231,180+,UP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0
145,LDSMFG_100144,ACTION_BOT,0.71,18986,90-180,Karnataka,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
146,LDSMFG_100145,ACTION_FIELD,0.42,66858,30-60,UP,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,LDSMFG_100146,ACTION_FIELD,0.4,134312,30-60,UP,2.0,1.0,0.0,1.0,1.0,0.0,11.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
148,LDSMFG_100147,ACTION_HUMAN_CALL,0.64,17666,180+,Tamil Nadu,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,LDSMFG_100148,ACTION_HUMAN_CALL,0.19,305804,30-60,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,LDSMFG_100149,ACTION_DIGITAL,0.74,139633,30-60,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
151,LDSMFG_100150,ACTION_DIGITAL,0.8,293998,30-60,Karnataka,3.0,1.0,0.0,0.0,1.0,1.0,89.0,1.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0
152,LDSMFG_100151,ACTION_FIELD,0.46,331649,180+,Delhi,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0
153,LDSMFG_100152,ACTION_BOT,0.1,109488,60-90,UP,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
154,LDSMFG_100153,ACTION_BOT,0.43,188323,180+,Tamil Nadu,4.0,2.0,0.0,0.0,1.0,0.0,155.0,1.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
155,LDSMFG_100154,ACTION_BOT,0.04,289806,30-60,Karnataka,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
156,LDSMFG_100155,ACTION_BOT,0.69,275536,90-180,Tamil Nadu,2.0,1.0,0.0,0.0,1.0,0.0,43.0,1.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
157,LDSMFG_100156,ACTION_FIELD,0.77,35535,30-60,Tamil Nadu,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,LDSMFG_100157,ACTION_BOT,0.58,476819,30-60,Delhi,2.0,0.0,0.0,0.0,2.0,1.0,52.0,2.0,0.0,58.5,1.0,0.0,1.0,0.0,0.0,0.0
159,LDSMFG_100158,ACTION_BOT,0.7,380713,60-90,Maharashtra,0.0,0.0,0.0,0.0,2.0,1.0,194.5,4.0,2.0,137.25,0.0,0.0,0.0,0.0,0.0,0.0
160,LDSMFG_100159,ACTION_FIELD,0.39,319400,60-90,Delhi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
161,LDSMFG_100160,ACTION_HUMAN_CALL,0.46,356279,60-90,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,LDSMFG_100161,ACTION_HUMAN_CALL,0.36,394622,180+,Maharashtra,4.0,2.0,1.0,0.0,1.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,LDSMFG_100162,ACTION_HUMAN_CALL,0.19,302366,30-60,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,LDSMFG_100163,ACTION_FIELD,0.48,82373,30-60,Delhi,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0
165,LDSMFG_100164,ACTION_HUMAN_CALL,0.39,477791,60-90,Delhi,3.0,2.0,0.0,0.0,1.0,1.0,211.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
166,LDSMFG_100165,ACTION_DIGITAL,0.34,128684,90-180,Karnataka,1.0,0.0,0.0,0.0,1.0,0.0,253.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
167,LDSMFG_100166,ACTION_FIELD,0.35,494570,90-180,UP,3.0,3.0,0.0,0.0,1.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,LDSMFG_100167,ACTION_BOT,0.69,482867,60-90,Karnataka,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,109.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0
169,LDSMFG_100168,ACTION_FIELD,0.44,461551,90-180,Delhi,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,LDSMFG_100169,ACTION_FIELD,0.37,278109,30-60,Tamil Nadu,2.0,1.0,0.0,1.0,1.0,1.0,273.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
171,LDSMFG_100170,ACTION_DIGITAL,0.74,29538,30-60,Tamil Nadu,3.0,1.0,0.0,1.0,2.0,0.0,210.0,2.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
172,LDSMFG_100171,ACTION_BOT,0.8,375210,60-90,Karnataka,1.0,1.0,0.0,0.0,2.0,1.0,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,LDSMFG_100172,ACTION_HUMAN_CALL,0.34,206664,90-180,Karnataka,5.0,3.0,0.0,1.0,2.0,0.0,56.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
174,LDSMFG_100173,ACTION_FIELD,0.32,496234,60-90,Maharashtra,0.0,0.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,LDSMFG_100174,ACTION_DIGITAL,0.72,380396,60-90,Maharashtra,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,142.0,1.0,0.0,1.0,0.0,0.0,0.0
176,LDSMFG_100175,ACTION_HUMAN_CALL,0.42,144182,60-90,Maharashtra,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,LDSMFG_100176,ACTION_FIELD,0.76,477525,60-90,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
178,LDSMFG_100177,ACTION_DIGITAL,0.52,163338,90-180,Tamil Nadu,1.0,1.0,0.0,0.0,1.0,0.0,135.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
179,LDSMFG_100178,ACTION_HUMAN_CALL,0.61,189064,60-90,UP,5.0,1.0,0.0,0.0,1.0,0.0,134.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
180,LDSMFG_100179,ACTION_DIGITAL,0.4,219020,30-60,Delhi,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
181,LDSMFG_100180,ACTION_FIELD,0.39,103806,90-180,Maharashtra,1.0,1.0,0.0,0.0,2.0,0.0,224.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,LDSMFG_100181,ACTION_FIELD,0.37,405126,60-90,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,LDSMFG_100182,ACTION_BOT,0.13,378133,90-180,Delhi,3.0,1.0,0.0,0.0,2.0,0.0,78.5,1.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0
184,LDSMFG_100183,ACTION_BOT,0.46,95982,180+,Delhi,2.0,1.0,0.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,LDSMFG_100184,ACTION_BOT,0.0,126626,30-60,Delhi,0.0,0.0,0.0,0.0,4.0,0.0,199.25,4.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
186,LDSMFG_100185,ACTION_BOT,0.64,124176,60-90,Karnataka,2.0,1.0,0.0,0.0,3.0,1.0,232.33333333333331,1.0,0.0,176.0,2.0,1.0,0.0,1.0,0.0,0.0
187,LDSMFG_100186,ACTION_BOT,0.34,398422,60-90,Maharashtra,3.0,2.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
188,LDSMFG_100187,ACTION_DIGITAL,0.74,223126,30-60,UP,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
189,LDSMFG_100188,ACTION_DIGITAL,0.21,223969,90-180,Karnataka,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,LDSMFG_100189,ACTION_HUMAN_CALL,0.83,127409,60-90,Maharashtra,1.0,0.0,1.0,0.0,1.0,0.0,64.0,2.0,1.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0
191,LDSMFG_100190,ACTION_HUMAN_CALL,0.46,28419,90-180,UP,5.0,2.0,0.0,0.0,2.0,2.0,122.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
192,LDSMFG_100191,ACTION_HUMAN_CALL,0.85,448852,90-180,UP,3.0,0.0,1.0,0.0,1.0,0.0,84.0,3.0,1.0,72.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
193,LDSMFG_100192,ACTION_FIELD,0.65,258618,30-60,Karnataka,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
194,LDSMFG_100193,ACTION_DIGITAL,0.07,250310,90-180,UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
195,LDSMFG_100194,ACTION_BOT,0.35,55015,90-180,Tamil Nadu,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,LDSMFG_100195,ACTION_BOT,0.07,253550,90-180,Tamil Nadu,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
197,LDSMFG_100196,ACTION_FIELD,0.34,127096,60-90,Delhi,1.0,1.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,LDSMFG_100197,ACTION_BOT,0.11,112059,60-90,Karnataka,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
199,LDSMFG_100198,ACTION_BOT,0.26,190340,30-60,Maharashtra,3.0,2.0,0.0,0.0,1.0,0.0,125.0,1.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
200,LDSMFG_100199,ACTION_HUMAN_CALL,0.62,115687,90-180,UP,2.0,0.0,1.0,0.0,1.0,0.0,237.0,1.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0
201,LDSMFG_100200,ACTION_HUMAN_CALL,0.43,355083,60-90,Karnataka,0.0,0.0,0.0,0.0,3.0,1.0,204.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,LDSMFG_100201,ACTION_HUMAN_CALL,0.6,416357,60-90,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
203,LDSMFG_100202,ACTION_BOT,0.48,216428,30-60,Delhi,2.0,1.0,0.0,1.0,3.0,1.0,116.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,LDSMFG_100203,ACTION_HUMAN_CALL,0.57,110878,60-90,Maharashtra,1.0,0.0,0.0,1.0,2.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,LDSMFG_100204,ACTION_FIELD,0.4,207982,30-60,Delhi,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
206,LDSMFG_100205,ACTION_FIELD,0.41,454260,180+,Karnataka,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
207,LDSMFG_100206,ACTION_DIGITAL,0.6,203286,90-180,Delhi,5.0,2.0,2.0,1.0,1.0,0.0,36.0,3.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
208,LDSMFG_100207,ACTION_FIELD,0.33,254002,30-60,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
209,LDSMFG_100208,ACTION_DIGITAL,0.35,255396,60-90,UP,3.0,1.0,2.0,0.0,1.0,0.0,237.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
210,LDSMFG_100209,ACTION_DIGITAL,0.56,169899,60-90,UP,1.0,0.0,0.0,0.0,1.0,0.0,165.0,1.0,0.0,222.0,1.0,0.0,0.0,1.0,0.0,0.0
211,LDSMFG_100210,ACTION_HUMAN_CALL,0.46,454036,90-180,UP,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0
212,LDSMFG_100211,ACTION_BOT,0.45,329767,90-180,Tamil Nadu,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,LDSMFG_100212,ACTION_BOT,0.49,479950,180+,Delhi,2.0,0.0,0.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214,LDSMFG_100213,ACTION_BOT,0.35,342594,30-60,Maharashtra,3.0,1.0,0.0,0.0,4.0,0.0,158.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,LDSMFG_100214,ACTION_DIGITAL,0.58,360570,30-60,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
216,LDSMFG_100215,ACTION_BOT,0.79,384989,60-90,Maharashtra,1.0,1.0,0.0,0.0,1.0,1.0,179.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
217,LDSMFG_100216,ACTION_DIGITAL,0.92,420515,90-180,Tamil Nadu,2.0,1.0,0.0,1.0,1.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,LDSMFG_100217,ACTION_DIGITAL,0.27,48585,30-60,Tamil Nadu,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,LDSMFG_100218,ACTION_HUMAN_CALL,0.45,376369,30-60,Karnataka,2.0,0.0,0.0,0.0,1.0,1.0,236.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
220,LDSMFG_100219,ACTION_FIELD,0.39,69044,90-180,Tamil Nadu,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,LDSMFG_100220,ACTION_DIGITAL,0.34,440773,90-180,UP,4.0,2.0,0.0,0.0,1.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,LDSMFG_100221,ACTION_BOT,0.62,447296,30-60,Karnataka,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,LDSMFG_100222,ACTION_FIELD,0.75,114556,90-180,Delhi,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,189.0,1.0,0.0,1.0,0.0,0.0,0.0
224,LDSMFG_100223,ACTION_HUMAN_CALL,0.31,7693,30-60,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
225,LDSMFG_100224,ACTION_DIGITAL,0.8,493219,30-60,Tamil Nadu,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0
226,LDSMFG_100225,ACTION_BOT,0.44,362403,30-60,UP,1.0,1.0,0.0,0.0,1.0,0.0,163.0,2.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
227,LDSMFG_100226,ACTION_BOT,0.28,248307,90-180,Tamil Nadu,1.0,1.0,0.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,LDSMFG_100227,ACTION_HUMAN_CALL,0.66,205235,60-90,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,146.5,0.0,0.0,0.0,0.0,0.0,0.0
229,LDSMFG_100228,ACTION_HUMAN_CALL,0.45,30939,30-60,UP,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0
230,LDSMFG_100229,ACTION_HUMAN_CALL,0.77,447141,30-60,Karnataka,2.0,1.0,0.0,0.0,2.0,0.0,227.5,1.0,1.0,227.0,2.0,0.0,1.0,1.0,0.0,0.0
231,LDSMFG_100230,ACTION_FIELD,0.34,441157,90-180,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,LDSMFG_100231,ACTION_BOT,0.6,157906,60-90,Tamil Nadu,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,LDSMFG_100232,ACTION_FIELD,0.4,23047,180+,Maharashtra,1.0,0.0,0.0,0.0,1.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,LDSMFG_100233,ACTION_HUMAN_CALL,0.43,293249,90-180,UP,5.0,3.0,0.0,1.0,1.0,0.0,274.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
235,LDSMFG_100234,ACTION_BOT,0.35,80766,30-60,Maharashtra,2.0,0.0,1.0,0.0,2.0,0.0,78.5,3.0,0.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0
236,LDSMFG_100235,ACTION_DIGITAL,0.53,413923,90-180,Tamil Nadu,7.0,5.0,0.0,0.0,1.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,LDSMFG_100236,ACTION_FIELD,0.36,420192,30-60,Maharashtra,2.0,1.0,0.0,0.0,2.0,1.0,82.5,2.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
238,LDSMFG_100237,ACTION_DIGITAL,0.48,49262,180+,Delhi,3.0,2.0,0.0,0.0,1.0,0.0,174.0,1.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0
239,LDSMFG_100238,ACTION_BOT,0.52,392261,30-60,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,1.0,0.0,1.0,0.0,0.0,0.0
240,LDSMFG_100239,ACTION_DIGITAL,0.81,290920,30-60,Delhi,2.0,1.0,0.0,0.0,2.0,0.0,180.0,1.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0
241,LDSMFG_100240,ACTION_DIGITAL,0.59,166152,60-90,Maharashtra,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,LDSMFG_100241,ACTION_FIELD,0.66,133376,30-60,Delhi,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,LDSMFG_100242,ACTION_DIGITAL,0.56,465058,30-60,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
244,LDSMFG_100243,ACTION_DIGITAL,0.38,459589,60-90,Tamil Nadu,3.0,0.0,1.0,1.0,1.0,0.0,113.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
245,LDSMFG_100244,ACTION_HUMAN_CALL,0.66,142848,60-90,Karnataka,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,LDSMFG_100245,ACTION_HUMAN_CALL,0.4,97787,60-90,Maharashtra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,153.5,2.0,2.0,0.0,0.0,0.0,0.0
247,LDSMFG_100246,ACTION_FIELD,0.35,132948,90-180,Karnataka,3.0,1.0,2.0,0.0,1.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
248,LDSMFG_100247,ACTION_BOT,0.55,60016,60-90,Tamil Nadu,5.0,3.0,1.0,0.0,1.0,1.0,270.0,2.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
249,LDSMFG_100248,ACTION_DIGITAL,0.72,407690,180+,Karnataka,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
250,LDSMFG_100249,ACTION_DIGITAL,0.86,456269,30-60,Tamil Nadu,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
251,LDSMFG_100250,ACTION_DIGITAL,0.57,26959,30-60,Tamil Nadu,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0
252,LDSMFG_100251,ACTION_DIGITAL,0.11,141602,60-90,Tamil Nadu,2.0,0.0,0.0,1.0,1.0,1.0,20.0,1.0,0.0,103.0,2.0,1.0,1.0,0.0,0.0,0.0
253,LDSMFG_100252,ACTION_HUMAN_CALL,0.22,230928,30-60,Maharashtra,2.0,1.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,LDSMFG_100253,ACTION_FIELD,0.42,386245,30-60,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
255,LDSMFG_100254,ACTION_HUMAN_CALL,0.61,270892,180+,Delhi,4.0,1.0,1.0,0.0,3.0,3.0,105.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,LDSMFG_100255,ACTION_FIELD,0.38,233576,60-90,Karnataka,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,LDSMFG_100256,ACTION_DIGITAL,0.23,496314,30-60,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,LDSMFG_100257,ACTION_DIGITAL,0.72,18545,90-180,Maharashtra,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,LDSMFG_100258,ACTION_DIGITAL,0.35,394803,30-60,UP,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
260,LDSMFG_100259,ACTION_FIELD,0.73,464415,60-90,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
261,LDSMFG_100260,ACTION_FIELD,0.54,170838,30-60,Delhi,3.0,0.0,0.0,0.0,2.0,1.0,78.0,2.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
262,LDSMFG_100261,ACTION_FIELD,0.36,340674,30-60,UP,0.0,0.0,0.0,0.0,2.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
