lead_code,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
LDSMFG_100187,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100188,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100189,1.0,0.0,1.0,0.0,1.0,0.0,64.0,2.0,1.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100190,5.0,2.0,0.0,0.0,2.0,2.0,122.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100191,3.0,0.0,1.0,0.0,1.0,0.0,84.0,3.0,1.0,72.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100192,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100194,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100195,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100196,1.0,1.0,0.0,0.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100197,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100198,3.0,2.0,0.0,0.0,1.0,0.0,125.0,1.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100199,2.0,0.0,1.0,0.0,1.0,0.0,237.0,1.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100200,0.0,0.0,0.0,0.0,3.0,1.0,204.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100202,2.0,1.0,0.0,1.0,3.0,1.0,116.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100203,1.0,0.0,0.0,1.0,2.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100204,1.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100206,5.0,2.0,2.0,1.0,1.0,0.0,36.0,3.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100208,3.0,1.0,2.0,0.0,1.0,0.0,237.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100209,1.0,0.0,0.0,0.0,1.0,0.0,165.0,1.0,0.0,222.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100210,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100211,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100212,2.0,0.0,0.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100213,3.0,1.0,0.0,0.0,4.0,0.0,158.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100215,1.0,1.0,0.0,0.0,1.0,1.0,179.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100216,2.0,1.0,0.0,1.0,1.0,1.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100217,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100218,2.0,0.0,0.0,0.0,1.0,1.0,236.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100219,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100220,4.0,2.0,0.0,0.0,1.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100221,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100222,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,189.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100224,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100225,1.0,1.0,0.0,0.0,1.0,0.0,163.0,2.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100226,1.0,1.0,0.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,146.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100228,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100229,2.0,1.0,0.0,0.0,2.0,0.0,227.5,1.0,1.0,227.0,2.0,0.0,1.0,1.0,0.0,0.0
LDSMFG_100230,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100231,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100232,1.0,0.0,0.0,0.0,1.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100233,5.0,3.0,0.0,1.0,1.0,0.0,274.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
LDSMFG_100234,2.0,0.0,1.0,0.0,2.0,0.0,78.5,3.0,0.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100235,7.0,5.0,0.0,0.0,1.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100236,2.0,1.0,0.0,0.0,2.0,1.0,82.5,2.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100237,3.0,2.0,0.0,0.0,1.0,0.0,174.0,1.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100239,2.0,1.0,0.0,0.0,2.0,0.0,180.0,1.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100240,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100241,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100242,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100243,3.0,0.0,1.0,1.0,1.0,0.0,113.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100244,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,153.5,2.0,2.0,0.0,0.0,0.0,0.0
LDSMFG_100246,3.0,1.0,2.0,0.0,1.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100247,5.0,3.0,1.0,0.0,1.0,1.0,270.0,2.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100248,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
LDSMFG_100249,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100250,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100251,2.0,0.0,0.0,1.0,1.0,1.0,20.0,1.0,0.0,103.0,2.0,1.0,1.0,0.0,0.0,0.0
LDSMFG_100252,2.0,1.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100254,4.0,1.0,1.0,0.0,3.0,3.0,105.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100255,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100257,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100260,3.0,0.0,0.0,0.0,2.0,1.0,78.0,2.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100261,0.0,0.0,0.0,0.0,2.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100262,4.0,3.0,0.0,0.0,1.0,0.0,295.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
LDSMFG_100263,4.0,3.0,0.0,1.0,2.0,2.0,32.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100264,1.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,245.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100265,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100266,2.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100267,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100268,5.0,2.0,0.0,1.0,3.0,3.0,128.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100269,7.0,2.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100270,3.0,1.0,0.0,1.0,1.0,1.0,146.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100271,3.0,1.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100272,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100273,1.0,1.0,0.0,1.0,1.0,0.0,173.0,1.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100274,2.0,1.0,0.0,0.0,2.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100275,2.0,0.0,1.0,1.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100276,1.0,1.0,0.0,0.0,1.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100277,5.0,3.0,0.0,0.0,2.0,1.0,160.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,158.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100279,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,168.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100280,1.0,0.0,0.0,1.0,2.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,167.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100282,2.0,1.0,0.0,0.0,2.0,0.0,207.0,2.0,0.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100283,1.0,0.0,0.0,1.0,1.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100284,3.0,2.0,0.0,0.0,2.0,0.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100285,3.0,2.0,0.0,0.0,1.0,1.0,251.0,1.0,1.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100286,3.0,3.0,0.0,0.0,2.0,0.0,169.5,1.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100287,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,154.5,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100289,4.0,2.0,1.0,0.0,1.0,0.0,89.0,2.0,1.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100290,2.0,2.0,0.0,0.0,1.0,1.0,174.0,3.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100291,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100292,3.0,1.0,2.0,0.0,1.0,0.0,266.0,3.0,2.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100293,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100294,5.0,4.0,0.0,1.0,1.0,0.0,31.0,2.0,1.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100296,1.0,0.0,0.0,1.0,1.0,0.0,204.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
LDSMFG_100297,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100298,2.0,0.0,1.0,0.0,2.0,1.0,214.0,2.0,0.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100299,5.0,3.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100300,5.0,3.0,0.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100301,4.0,0.0,0.0,0.0,2.0,2.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100302,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100303,4.0,2.0,0.0,0.0,2.0,1.0,174.5,2.0,1.0,165.5,0.0,0.0,0.0,0.0,1.0,0.0
LDSMFG_100304,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100305,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100306,3.0,2.0,0.0,0.0,1.0,0.0,74.0,3.0,1.0,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100307,2.0,0.0,1.0,0.0,2.0,0.0,33.5,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100308,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100309,1.0,1.0,0.0,0.0,1.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100310,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100311,5.0,1.0,0.0,1.0,1.0,1.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100312,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100313,0.0,0.0,0.0,0.0,1.0,1.0,141.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100314,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,111.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100315,1.0,1.0,0.0,0.0,2.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100316,1.0,1.0,0.0,0.0,1.0,1.0,161.0,1.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100317,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100318,1.0,1.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100319,1.0,1.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100320,7.0,5.0,1.0,0.0,1.0,0.0,121.0,1.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100322,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100323,3.0,2.0,0.0,0.0,1.0,1.0,119.0,2.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100324,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100326,2.0,2.0,0.0,0.0,2.0,1.0,196.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100327,0.0,0.0,0.0,0.0,2.0,1.0,98.0,1.0,1.0,55.0,3.0,0.0,2.0,1.0,0.0,0.0
LDSMFG_100328,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0
LDSMFG_100329,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100330,2.0,1.0,0.0,0.0,1.0,1.0,148.0,1.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100332,2.0,0.0,0.0,0.0,1.0,0.0,238.0,3.0,2.0,170.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100333,3.0,1.0,0.0,1.0,1.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100334,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100335,2.0,0.0,1.0,0.0,1.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100337,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_100338,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100339,3.0,0.0,1.0,0.0,1.0,1.0,124.0,1.0,1.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100340,2.0,1.0,0.0,1.0,2.0,1.0,28.5,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100341,4.0,2.0,0.0,0.0,1.0,0.0,161.0,2.0,0.0,166.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100342,0.0,0.0,0.0,0.0,2.0,1.0,119.5,1.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100343,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100344,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
LDSMFG_100346,5.0,1.0,2.0,0.0,1.0,0.0,290.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100347,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,116.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_100348,4.0,2.0,0.0,0.0,2.0,2.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,179.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100350,4.0,3.0,0.0,0.0,1.0,0.0,170.0,2.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100351,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100352,4.0,4.0,0.0,0.0,1.0,1.0,40.0,1.0,1.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100353,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100355,0.0,0.0,0.0,0.0,2.0,1.0,103.0,1.0,0.0,294.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100356,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100357,2.0,1.0,0.0,0.0,2.0,1.0,199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100359,1.0,0.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100360,2.0,1.0,0.0,0.0,1.0,1.0,211.0,2.0,0.0,118.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100363,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,211.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100365,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100366,0.0,0.0,0.0,0.0,1.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100367,4.0,2.0,0.0,0.0,1.0,1.0,226.0,2.0,1.0,132.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100368,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100369,4.0,3.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100370,2.0,1.0,0.0,1.0,1.0,1.0,249.0,1.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100371,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100372,3.0,2.0,1.0,0.0,1.0,0.0,298.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100373,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,2.0,0.0,0.0,2.0,0.0,0.0
LDSMFG_100374,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,147.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_100375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_100376,7.0,7.0,0.0,0.0,1.0,0.0,191.0,1.0,0.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_100377,0.0,0.0,0.0,0.0,4.0,1.0,126.75,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
